#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_5_length_309166_cov_117.942767	150950	152100	entS	1-1151/1251	========/=====.	4/4	91.85	77.62	vfdb	NP_752609	(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_5_length_309166_cov_117.942767	152716	153602	fepB	46-932/957	===============	0/0	92.69	77.23	vfdb	NP_752610	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_5_length_309166_cov_117.942767	155024	156609	entE	7-1592/1611	========/======	2/2	98.39	76.88	vfdb	NP_752612	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_5_length_309166_cov_117.942767	156642	157493	entB	1-858/858	========/======	4/8	99.18	82.42	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_5_length_309166_cov_117.942767	157503	158248	entA	2-747/747	========/======	7/10	99.20	80.29	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_8_length_292516_cov_139.592855	271514	271824	mgtB	872-1182/2727	....===........	0/0	11.40	75.56	vfdb	NP_462662	(mgtB) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_9_length_256025_cov_125.636446	4567	5147	ykgK/ecpR	11-591/591	===============	0/0	98.31	86.58	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_9_length_256025_cov_125.636446	5222	5805	yagZ/ecpA	1-584/588	===============	0/0	99.32	89.90	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_9_length_256025_cov_125.636446	5867	6535	yagY/ecpB	1-669/669	===============	0/0	100.00	87.59	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_9_length_256025_cov_125.636446	6561	9086	yagX/ecpC	1-2526/2526	========/======	2/2	99.96	87.42	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_9_length_256025_cov_125.636446	9076	10719	yagW/ecpD	1-1644/1644	===============	0/0	100.00	88.44	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
/home/murilo/genomes2/Hemo_128/SPADES/scaffolds.fasta	NODE_9_length_256025_cov_125.636446	10645	11398	yagV/ecpE	3-756/756	===============	0/0	99.74	85.54	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
