#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_40_length_26379_cov_81.293780	25199	26035	(AGly)StrB	1-837/837	===============	0/0	100.00	100.00	argannot	FJ474091:264-1100	(AGly)StrB
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_45_length_17551_cov_119.760387	7138	7998	(Bla)SHV-11	1-861/861	===============	0/0	100.00	100.00	argannot	HM751098:1-861	(Bla)SHV-11
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_51_length_9386_cov_70.038028	1	481	(Tmt)DfrA12	18-498/498	===============	0/0	96.59	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_51_length_9386_cov_70.038028	901	1680	(AGly)AadA2	1-780/780	===============	0/0	100.00	99.87	argannot	X68227:66-945	(AGly)AadA2
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_51_length_9386_cov_70.038028	2185	3024	(Sul)SulI	1-840/840	===============	0/0	100.00	100.00	argannot	AF071413:6700-7539	(Sul)SulI
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_51_length_9386_cov_70.038028	8335	9240	(MLS)MphA	1-906/906	===============	0/0	100.00	100.00	argannot	DQ445270:1626-2531	(MLS)MphA
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_51_length_9386_cov_70.038028	9310	9386	(Phe)CatB4	443-519/549	............===	0/0	14.03	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_54_length_7970_cov_88.852654	100	855	(AGly)RmtB	1-756/756	===============	0/0	100.00	100.00	argannot	AB103506:1410-2165	(AGly)RmtB
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_54_length_7970_cov_88.852654	4560	5735	(Tet)TetG	1-1176/1176	===============	0/0	100.00	100.00	argannot	AF133140:757-1932	(Tet)TetG
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_54_length_7970_cov_88.852654	5839	6447	(Tet)TetR(G)	1-609/633	===============	0/0	96.21	98.52	argannot	S52438:113-745	(Tet)TetR(G)
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_54_length_7970_cov_88.852654	6673	7886	(Phe)FloR	1-1214/1215	===============	0/0	99.92	86.74	argannot	AKLJ01000508:383-1597	(Phe)FloR
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_54_length_7970_cov_88.852654	7894	7970	(Tmt)DfrA12	18-94/498	===............	0/0	15.46	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_57_length_6660_cov_265.718365	5597	6478	(Bla)KPC-2	1-882/882	===============	0/0	100.00	100.00	argannot	JN048642:127-1008	(Bla)KPC-2
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_58_length_5827_cov_83.666783	4857	5717	(AGly)Aac3-IId	1-861/861	===============	0/0	100.00	99.88	argannot	EU022314:1-861	(AGly)Aac3-IId
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_59_length_5667_cov_69.605546	4708	5367	(Phe)CatA1	1-660/660	===============	0/0	100.00	99.85	argannot	V00622:244-903	(Phe)CatA1
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_63_length_3434_cov_309.357164	252	896	(Flq)QnrB42	1-645/645	===============	0/0	100.00	76.43	argannot	JN680743:1-645	(Flq)QnrB42
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_65_length_2568_cov_275.299077	59	664	(AGly)Aac6-Ib	1-606/606	===============	0/0	100.00	99.67	argannot	M21682:380-985	(AGly)Aac6-Ib
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_65_length_2568_cov_275.299077	721	1522	(AGly)AadA1-pm	27-831/831	========/======	1/3	96.51	99.38	argannot	JQ690540:7968-8798	(AGly)AadA1-pm
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_65_length_2568_cov_275.299077	1567	2406	(Bla)OXA-9	1-840/840	===============	0/0	100.00	100.00	argannot	NC_015515:451-1290	(Bla)OXA-9
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_69_length_2276_cov_290.034561	1223	2098	(Bla)CTX-M-8	1-876/876	===============	0/0	100.00	100.00	argannot	AF189721:274-1119	(Bla)CTX-M-8
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_69_length_2276_cov_290.034561	2201	2276	(Phe)CatB4	443-518/549	............===	0/0	13.84	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_72_length_1869_cov_80.018973	1	78	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_72_length_1869_cov_80.018973	677	1582	(MLS)Erm42	1-906/906	===============	0/0	100.00	99.67	argannot	FR734406:1-906	(MLS)Erm42
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_76_length_1474_cov_158.006442	1319	1376	(AGly)Aac3-Ib	1-58/531	==.............	0/0	10.92	100.00	argannot	L06157:555-1085	(AGly)Aac3-Ib
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_76_length_1474_cov_158.006442	1381	1474	(Tmt)DfrA12	1-94/498	===............	0/0	18.88	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_7_length_234767_cov_147.725783	44903	46063	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_83_length_1193_cov_54.836918	1	76	(Phe)CatB4	443-518/549	............===	0/0	13.84	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_83_length_1193_cov_54.836918	214	1029	(AGly)Aph3-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	HQ840942:23569-24384	(AGly)Aph3-Ia
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_87_length_1077_cov_80.091000	120	995	(Bla)CTX-M-14	1-876/876	===============	0/0	100.00	100.00	argannot	AF252622:1741-2616	(Bla)CTX-M-14
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_8_length_225416_cov_149.690972	207169	210321	(Flq)OqxBgb	1-3153/3153	===============	0/0	100.00	100.00	argannot	EU370913:47851-51003	(Flq)OqxBgb
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_8_length_225416_cov_149.690972	210345	211520	(Flq)OqxA	1-1176/1176	===============	0/0	100.00	100.00	argannot	EU370913:46652-47827	(Flq)OqxA
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_91_length_736_cov_1201.013657	1	107	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_93_length_605_cov_100.736742	531	605	(Phe)CatB4	443-517/549	............===	0/0	13.66	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/MI_88/SPADES/scaffolds.fasta	NODE_96_length_554_cov_423.163522	1	465	(Bla)TEM-105	397-861/861	......=========	0/0	54.01	100.00	argannot	AF516720:215-1075	(Bla)TEM-105
