#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_4_length_324798_cov_29.405865	84771	85524	yagV/ecpE	3-756/756	===============	0/0	99.74	85.15	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_518_length_2330_cov_39.102974	1703	1803	pilA	1-101/450	====...........	0/0	22.44	84.16	vfdb	NP_253215	(pilA) type 4 fimbrial precursor PilA [Type IV pili (VF0082)] [Pseudomonas aeruginosa PAO1]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	226500	227804	ybtS	1-1305/1305	===============	0/0	100.00	97.62	vfdb	NP_405477	(ybtS) salicylate synthase Irp9 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	227832	229112	ybtX	1-1281/1281	===============	0/0	100.00	97.74	vfdb	NP_405476	(ybtX) putative signal transducer [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	229105	230907	ybtQ	1-1803/1803	===============	0/0	100.00	99.89	vfdb	NP_405475	(ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	230894	232696	ybtP	1-1803/1803	===============	0/0	100.00	99.72	vfdb	NP_405474	(ybtP) lipoprotein inner membrane ABC-transporter [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	232863	233822	ybtA	1-960/960	===============	0/0	100.00	99.79	vfdb	NP_405473	(ybtA) transcriptional regulator YbtA [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	234013	240120	irp2	1-6108/6108	===============	0/0	100.00	99.75	vfdb	NP_405472	(irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	240208	249699	irp1	1-9492/9492	===============	0/0	100.00	99.36	vfdb	NP_405471	(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	249696	250796	ybtU	1-1101/1101	===============	0/0	100.00	99.73	vfdb	NP_405470	(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	250793	251596	ybtT	1-804/804	===============	0/0	100.00	99.75	vfdb	NP_405469	(ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	251600	253177	ybtE	1-1578/1578	===============	0/0	100.00	99.81	vfdb	NP_405468	(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_5_length_289956_cov_27.270392	253308	255329	fyuA	1-2022/2022	===============	0/0	100.00	99.95	vfdb	NP_405467	(fyuA) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]
/home/murilo/genomes2/Hemo_536/SPADES/scaffolds.fasta	NODE_8011_length_155_cov_27.935897	1	152	clpC	1822-1973/2463	...........==..	0/0	6.17	75.66	vfdb	NP_463763	(clpC) endopeptidase Clp ATP-binding chain C [ClpC (VF0072)] [Listeria monocytogenes EGD-e]
