#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_57_length_7970_cov_88.236792	4560	5735	(Tet)TetG	1-1176/1176	===============	0/0	100.00	100.00	argannot	AF133140:757-1932	(Tet)TetG
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_57_length_7970_cov_88.236792	5839	6447	(Tet)TetR(G)	1-609/633	===============	0/0	96.21	98.52	argannot	S52438:113-745	(Tet)TetR(G)
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_57_length_7970_cov_88.236792	6673	7886	(Phe)FloR	1-1214/1215	===============	0/0	99.92	86.74	argannot	AKLJ01000508:383-1597	(Phe)FloR
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_57_length_7970_cov_88.236792	7894	7970	(Tmt)DfrA12	18-94/498	===............	0/0	15.46	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_61_length_5827_cov_87.055478	4857	5717	(AGly)Aac3-IId	1-861/861	===============	0/0	100.00	99.88	argannot	EU022314:1-861	(AGly)Aac3-IId
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_62_length_5667_cov_74.528265	4708	5367	(Phe)CatA1	1-660/660	===============	0/0	100.00	99.85	argannot	V00622:244-903	(Phe)CatA1
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_75_length_1869_cov_80.211496	288	1193	(MLS)Erm42	1-906/906	===============	0/0	100.00	99.67	argannot	FR734406:1-906	(MLS)Erm42
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_75_length_1869_cov_80.211496	1792	1869	(Phe)CatB4	442-519/549	............===	0/0	14.21	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_7_length_234555_cov_154.096670	188705	189865	(Bla)AmpH	1-1161/1161	===============	0/0	100.00	98.88	argannot	CP003785:4208384-4209544	(Bla)AmpH
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_80_length_1474_cov_183.012885	1	94	(Tmt)DfrA12	1-94/498	===............	0/0	18.88	100.00	argannot	Z21672:310-807	(Tmt)DfrA12
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_80_length_1474_cov_183.012885	99	156	(AGly)Aac3-Ib	1-58/531	==.............	0/0	10.92	100.00	argannot	L06157:555-1085	(AGly)Aac3-Ib
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_81_length_1474_cov_80.476467	598	1473	(Bla)CTX-M-14	1-876/876	===============	0/0	100.00	100.00	argannot	AF252622:1741-2616	(Bla)CTX-M-14
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_88_length_1193_cov_70.790323	165	980	(AGly)Aph3-Ia	1-816/816	===============	0/0	100.00	99.88	argannot	HQ840942:23569-24384	(AGly)Aph3-Ia
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_88_length_1193_cov_70.790323	1118	1193	(Phe)CatB4	443-518/549	............===	0/0	13.84	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_8_length_225278_cov_160.185066	207031	210183	(Flq)OqxBgb	1-3153/3153	===============	0/0	100.00	100.00	argannot	EU370913:47851-51003	(Flq)OqxBgb
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_8_length_225278_cov_160.185066	210207	211382	(Flq)OqxA	1-1176/1176	===============	0/0	100.00	100.00	argannot	EU370913:46652-47827	(Flq)OqxA
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_93_length_996_cov_168.042437	47	907	(Bla)TEM-105	1-861/861	===============	0/0	100.00	99.88	argannot	AF516720:215-1075	(Bla)TEM-105
/home/murilo/genomes2/URO_425/SPADES/scaffolds.fasta	NODE_96_length_736_cov_614.626707	1	107	(Phe)CatB4	443-549/549	............===	0/0	19.49	100.00	argannot	EU935739:59054-59602	(Phe)CatB4
